earner_id,city_id,date,trips_count,rides_distance_km,rides_duration_mins,rides_gross_fare,rides_net_earnings,rides_tips,orders_count,eats_distance_km,eats_duration_mins,eats_delivery_fee,eats_net_earnings,eats_tips,total_jobs,total_net_earnings,total_tips,week
E10269,2,2023-01-30,0,0,0,0,0,0,1,2.23,15,3.79,3.79,0,1,3.79,0,2023-W05
E10269,2,2023-02-08,0,0,0,0,0,0,1,2.82,15,3.82,5,1.18,1,5,1.18,2023-W06
E10269,2,2023-02-26,0,0,0,0,0,0,1,0.8,32,2.81,2.81,0,1,2.81,0,2023-W08
E10269,2,2023-03-07,0,0,0,0,0,0,1,4.46,24,4.09,4.09,0,1,4.09,0,2023-W10
E10269,2,2023-03-20,0,0,0,0,0,0,1,2.86,11,3.26,3.29,0.03,1,3.29,0.03,2023-W12
E10269,2,2023-04-06,0,0,0,0,0,0,1,3.13,34,2.12,2.12,0,1,2.12,0,2023-W14
E10269,2,2023-04-20,0,0,0,0,0,0,1,3.32,34,2.99,2.99,0,1,2.99,0,2023-W16
E10269,2,2023-04-24,0,0,0,0,0,0,1,3.71,23,4.32,4.32,0,1,4.32,0,2023-W17
E10269,5,2023-02-26,0,0,0,0,0,0,1,3.85,27,4.21,4.21,0,1,4.21,0,2023-W08
E10269,5,2023-03-07,0,0,0,0,0,0,1,2.34,24,2.24,2.24,0,1,2.24,0,2023-W10
E10270,1,2023-02-11,0,0,0,0,0,0,1,5.94,25,3.85,3.85,0,1,3.85,0,2023-W06
E10270,2,2023-01-22,0,0,0,0,0,0,1,7.39,28,3.72,3.72,0,1,3.72,0,2023-W03
E10270,2,2023-04-09,0,0,0,0,0,0,1,2.92,38,2.74,2.74,0,1,2.74,0,2023-W14
E10270,3,2023-03-08,0,0,0,0,0,0,1,4.31,27,3.41,3.41,0,1,3.41,0,2023-W10
E10270,4,2023-01-03,0,0,0,0,0,0,1,4.16,45,4.27,4.27,0,1,4.27,0,2023-W01
E10270,4,2023-01-06,0,0,0,0,0,0,1,4.91,13,4.26,4.26,0,1,4.26,0,2023-W01
E10270,4,2023-04-02,0,0,0,0,0,0,1,4.33,52,3.05,3.05,0,1,3.05,0,2023-W13
E10270,4,2023-04-07,0,0,0,0,0,0,1,4.19,8,3.09,3.09,0,1,3.09,0,2023-W14
E10271,1,2023-02-05,0,0,0,0,0,0,1,4.44,51,3.78,3.78,0,1,3.78,0,2023-W05
E10271,1,2023-03-08,0,0,0,0,0,0,1,3.32,49,3.91,3.91,0,1,3.91,0,2023-W10
E10271,2,2023-01-05,0,0,0,0,0,0,1,3.79,34,4.27,4.27,0,1,4.27,0,2023-W01
E10271,2,2023-01-12,0,0,0,0,0,0,1,4.75,52,4.27,4.27,0,1,4.27,0,2023-W02
E10271,2,2023-02-25,0,0,0,0,0,0,1,4.87,23,4.09,4.09,0,1,4.09,0,2023-W08
E10271,2,2023-03-01,0,0,0,0,0,0,1,3.71,23,2.35,2.35,0,1,2.35,0,2023-W09
E10271,2,2023-03-21,0,0,0,0,0,0,1,3.78,25,3.49,3.49,0,1,3.49,0,2023-W12
E10271,2,2023-04-19,0,0,0,0,0,0,1,2.91,45,3.28,3.28,0,1,3.28,0,2023-W16
E10271,4,2023-01-10,0,0,0,0,0,0,1,3.4,51,4.08,4.08,0,1,4.08,0,2023-W02
E10271,4,2023-02-24,0,0,0,0,0,0,1,4.44,43,2.44,2.44,0,1,2.44,0,2023-W08
E10272,1,2023-01-12,0,0,0,0,0,0,2,7.5,38,6.31,6.31,0,2,6.31,0,2023-W02
E10272,1,2023-01-19,0,0,0,0,0,0,1,3.21,31,2.09,2.09,0,1,2.09,0,2023-W03
E10272,1,2023-02-14,0,0,0,0,0,0,1,2.93,34,4.18,4.18,0,1,4.18,0,2023-W07
E10272,1,2023-02-18,0,0,0,0,0,0,1,1.89,25,4.35,4.35,0,1,4.35,0,2023-W07
E10272,1,2023-02-21,0,0,0,0,0,0,1,5.15,28,2.75,3.65,0.9,1,3.65,0.9,2023-W08
E10272,1,2023-02-24,0,0,0,0,0,0,1,1.59,26,2.89,2.89,0,1,2.89,0,2023-W08
E10272,1,2023-02-25,0,0,0,0,0,0,1,4.23,32,2.18,2.18,0,1,2.18,0,2023-W08
E10272,1,2023-02-28,0,0,0,0,0,0,1,3.39,24,3.93,3.93,0,1,3.93,0,2023-W09
E10272,1,2023-03-09,0,0,0,0,0,0,1,4.16,35,2.22,2.22,0,1,2.22,0,2023-W10
E10272,1,2023-03-20,0,0,0,0,0,0,1,3.38,30,4.03,4.03,0,1,4.03,0,2023-W12
E10272,1,2023-04-15,0,0,0,0,0,0,1,1.54,19,3.05,3.05,0,1,3.05,0,2023-W15
E10272,1,2023-04-21,0,0,0,0,0,0,1,2.51,24,2.37,2.37,0,1,2.37,0,2023-W16
E10272,3,2023-03-11,0,0,0,0,0,0,1,2.99,21,3.25,3.25,0,1,3.25,0,2023-W10
E10272,4,2023-01-09,0,0,0,0,0,0,1,4.88,29,2.32,2.84,0.52,1,2.84,0.52,2023-W02
E10272,4,2023-03-30,0,0,0,0,0,0,1,4.67,35,3.55,3.55,0,1,3.55,0,2023-W13
E10273,3,2023-01-21,0,0,0,0,0,0,1,5.65,55,4.18,4.18,0,1,4.18,0,2023-W03
E10273,3,2023-01-23,0,0,0,0,0,0,1,4.33,23,4.13,5.76,1.63,1,5.76,1.63,2023-W04
E10273,3,2023-02-04,0,0,0,0,0,0,1,5.21,44,4.1,4.1,0,1,4.1,0,2023-W05
E10273,3,2023-02-15,0,0,0,0,0,0,1,3.02,51,3.57,4.74,1.17,1,4.74,1.17,2023-W07
E10273,3,2023-03-14,0,0,0,0,0,0,1,5.34,36,2.55,4.33,1.78,1,4.33,1.78,2023-W11
E10273,3,2023-03-27,0,0,0,0,0,0,1,4.71,50,4.34,4.88,0.54,1,4.88,0.54,2023-W13
E10273,5,2023-04-04,0,0,0,0,0,0,1,5.09,9,3.26,3.26,0,1,3.26,0,2023-W14
E10273,5,2023-04-23,0,0,0,0,0,0,1,6.55,12,2.2,2.2,0,1,2.2,0,2023-W16
E10274,1,2023-02-08,0,0,0,0,0,0,1,2.86,12,3.63,3.63,0,1,3.63,0,2023-W06
E10274,1,2023-02-22,0,0,0,0,0,0,1,0.8,15,3.85,3.85,0,1,3.85,0,2023-W08
E10274,1,2023-03-09,0,0,0,0,0,0,1,2.85,13,2.11,2.11,0,1,2.11,0,2023-W10
E10274,1,2023-04-22,0,0,0,0,0,0,1,3.1,32,3.3,3.3,0,1,3.3,0,2023-W16
E10274,1,2023-04-23,0,0,0,0,0,0,1,0.8,26,4.03,4.03,0,1,4.03,0,2023-W16
E10274,1,2023-04-30,0,0,0,0,0,0,1,4.71,16,2.38,2.38,0,1,2.38,0,2023-W17
E10274,2,2023-01-05,0,0,0,0,0,0,1,0.99,34,4.2,4.2,0,1,4.2,0,2023-W01
E10274,2,2023-03-15,0,0,0,0,0,0,1,1.84,33,4.16,4.16,0,1,4.16,0,2023-W11
E10274,3,2023-01-19,0,0,0,0,0,0,1,2.09,29,4.26,4.26,0,1,4.26,0,2023-W03
E10274,3,2023-04-05,0,0,0,0,0,0,1,1.51,21,2.2,2.2,0,1,2.2,0,2023-W14
E10274,4,2023-04-11,0,0,0,0,0,0,1,3.47,10,2.31,6.77,4.46,1,6.77,4.46,2023-W15
E10275,3,2023-01-19,0,0,0,0,0,0,1,3.33,48,3.83,3.83,0,1,3.83,0,2023-W03
E10275,4,2023-04-29,0,0,0,0,0,0,1,3.77,12,3.58,3.58,0,1,3.58,0,2023-W17
E10275,5,2023-01-16,0,0,0,0,0,0,1,5.14,28,3.26,3.26,0,1,3.26,0,2023-W03
E10275,5,2023-01-24,0,0,0,0,0,0,1,3.86,10,2.69,2.69,0,1,2.69,0,2023-W04
E10275,5,2023-03-02,0,0,0,0,0,0,1,3.03,46,4.06,4.06,0,1,4.06,0,2023-W09
E10275,5,2023-03-22,0,0,0,0,0,0,1,6.52,24,3.08,3.08,0,1,3.08,0,2023-W12
E10275,5,2023-03-25,0,0,0,0,0,0,1,5.58,39,2.3,2.3,0,1,2.3,0,2023-W12
E10275,5,2023-04-03,0,0,0,0,0,0,1,2.45,19,2.26,2.26,0,1,2.26,0,2023-W14
E10275,5,2023-04-05,0,0,0,0,0,0,1,3.44,28,3.27,3.27,0,1,3.27,0,2023-W14
E10275,5,2023-04-10,0,0,0,0,0,0,1,3.98,21,3.22,3.22,0,1,3.22,0,2023-W15
E10275,5,2023-04-12,0,0,0,0,0,0,1,4.27,8,3.52,3.52,0,1,3.52,0,2023-W15
E10276,1,2023-02-06,0,0,0,0,0,0,1,2.07,12,3.11,3.11,0,1,3.11,0,2023-W06
E10276,3,2023-01-12,0,0,0,0,0,0,1,1.53,23,2.7,2.7,0,1,2.7,0,2023-W02
E10276,5,2023-01-02,0,0,0,0,0,0,1,1.73,13,3.51,3.51,0,1,3.51,0,2023-W01
E10276,5,2023-01-27,0,0,0,0,0,0,1,2,28,2.24,4.93,2.69,1,4.93,2.69,2023-W04
E10276,5,2023-02-05,0,0,0,0,0,0,2,6.03,54,7.36,7.36,0,2,7.36,0,2023-W05
E10276,5,2023-02-13,0,0,0,0,0,0,1,3.1,23,2.77,2.77,0,1,2.77,0,2023-W07
E10276,5,2023-02-28,0,0,0,0,0,0,1,3.54,23,3.45,3.45,0,1,3.45,0,2023-W09
E10276,5,2023-03-15,0,0,0,0,0,0,1,4.76,27,2.14,2.14,0,1,2.14,0,2023-W11
E10276,5,2023-03-21,0,0,0,0,0,0,1,2.37,29,2.49,2.49,0,1,2.49,0,2023-W12
E10276,5,2023-03-22,0,0,0,0,0,0,1,2.23,31,3.96,3.96,0,1,3.96,0,2023-W12
E10276,5,2023-03-29,0,0,0,0,0,0,1,1.52,25,4.3,5.51,1.21,1,5.51,1.21,2023-W13
E10276,5,2023-03-31,0,0,0,0,0,0,1,2.59,19,4.17,4.17,0,1,4.17,0,2023-W13
E10276,5,2023-04-02,0,0,0,0,0,0,1,4.33,17,2.32,2.32,0,1,2.32,0,2023-W13
E10276,5,2023-04-04,0,0,0,0,0,0,1,2.27,10,3.94,4.14,0.2,1,4.14,0.2,2023-W14
E10276,5,2023-04-05,0,0,0,0,0,0,1,3.01,25,4.37,4.37,0,1,4.37,0,2023-W14
E10276,5,2023-04-10,0,0,0,0,0,0,1,3.99,19,3.97,3.97,0,1,3.97,0,2023-W15
E10277,1,2023-03-28,0,0,0,0,0,0,1,2.74,25,3.25,3.25,0,1,3.25,0,2023-W13
E10277,3,2023-04-01,0,0,0,0,0,0,1,5.8,31,2.58,2.58,0,1,2.58,0,2023-W13
E10277,4,2023-01-06,0,0,0,0,0,0,1,4.48,45,3.56,5.09,1.53,1,5.09,1.53,2023-W01
E10277,4,2023-01-19,0,0,0,0,0,0,1,5.02,36,4.29,4.29,0,1,4.29,0,2023-W03
E10277,4,2023-01-24,0,0,0,0,0,0,1,4.37,23,3.51,4.57,1.06,1,4.57,1.06,2023-W04
E10277,4,2023-02-24,0,0,0,0,0,0,1,4.34,12,4.32,4.33,0.01,1,4.33,0.01,2023-W08
E10277,4,2023-03-08,0,0,0,0,0,0,1,1.27,47,2.11,2.13,0.02,1,2.13,0.02,2023-W10
E10277,4,2023-03-12,0,0,0,0,0,0,1,5.5,12,3.95,3.95,0,1,3.95,0,2023-W10
E10277,4,2023-03-28,0,0,0,0,0,0,1,5.04,35,4.35,4.35,0,1,4.35,0,2023-W13
E10277,4,2023-04-04,0,0,0,0,0,0,1,3.66,39,2.45,2.45,0,1,2.45,0,2023-W14
E10277,4,2023-04-16,0,0,0,0,0,0,1,5.57,30,3.77,4.81,1.04,1,4.81,1.04,2023-W15
E10277,4,2023-04-21,0,0,0,0,0,0,1,2.49,14,3.84,3.84,0,1,3.84,0,2023-W16
E10277,5,2023-02-22,0,0,0,0,0,0,1,5.83,24,3.26,3.26,0,1,3.26,0,2023-W08
E10277,5,2023-02-23,0,0,0,0,0,0,1,5.05,11,3.76,3.76,0,1,3.76,0,2023-W08
E10277,5,2023-03-22,0,0,0,0,0,0,1,1.37,29,4.01,4.01,0,1,4.01,0,2023-W12
E10278,1,2023-04-04,0,0,0,0,0,0,1,3.07,15,4.12,4.12,0,1,4.12,0,2023-W14
E10278,3,2023-01-06,0,0,0,0,0,0,1,4.31,35,2.62,2.62,0,1,2.62,0,2023-W01
E10278,3,2023-03-04,0,0,0,0,0,0,1,3.8,24,2.52,2.81,0.29,1,2.81,0.29,2023-W09
E10278,3,2023-03-05,0,0,0,0,0,0,1,1.95,12,3.04,3.04,0,1,3.04,0,2023-W09
E10278,3,2023-03-21,0,0,0,0,0,0,2,8.72,46,6.2,6.2,0,2,6.2,0,2023-W12
E10278,4,2023-04-16,0,0,0,0,0,0,1,3.41,24,3.25,3.25,0,1,3.25,0,2023-W15
E10278,5,2023-01-18,0,0,0,0,0,0,1,4.54,43,2.41,2.41,0,1,2.41,0,2023-W03
E10279,1,2023-01-05,0,0,0,0,0,0,1,3.66,16,2.63,2.63,0,1,2.63,0,2023-W01
E10279,1,2023-01-17,0,0,0,0,0,0,1,4.24,26,3.64,4.82,1.18,1,4.82,1.18,2023-W03
E10279,1,2023-01-30,0,0,0,0,0,0,1,2.39,16,4.02,4.02,0,1,4.02,0,2023-W05
E10279,1,2023-02-21,0,0,0,0,0,0,1,2.14,29,4.5,4.5,0,1,4.5,0,2023-W08
E10279,1,2023-02-26,0,0,0,0,0,0,1,3.57,23,4.17,4.17,0,1,4.17,0,2023-W08
E10279,1,2023-03-08,0,0,0,0,0,0,1,2.28,32,3.18,3.19,0.01,1,3.19,0.01,2023-W10
E10279,1,2023-03-13,0,0,0,0,0,0,1,0.8,20,4.39,4.39,0,1,4.39,0,2023-W11
E10279,1,2023-03-26,0,0,0,0,0,0,1,2.96,31,2.37,2.37,0,1,2.37,0,2023-W12
E10279,1,2023-04-21,0,0,0,0,0,0,1,3.11,12,2.19,2.19,0,1,2.19,0,2023-W16
E10279,1,2023-04-27,0,0,0,0,0,0,1,2.4,20,3.42,3.42,0,1,3.42,0,2023-W17
E10279,2,2023-01-29,0,0,0,0,0,0,1,7.21,21,4.22,4.81,0.59,1,4.81,0.59,2023-W04
E10280,1,2023-01-01,0,0,0,0,0,0,1,3.57,30,2.85,2.85,0,1,2.85,0,2022-W52
E10280,2,2023-01-22,0,0,0,0,0,0,1,3.18,25,2.28,2.28,0,1,2.28,0,2023-W03
E10280,4,2023-01-06,0,0,0,0,0,0,1,0.8,31,4.03,4.03,0,1,4.03,0,2023-W01
E10280,4,2023-01-07,0,0,0,0,0,0,1,3.16,14,2.94,2.94,0,1,2.94,0,2023-W01
E10280,4,2023-01-08,0,0,0,0,0,0,1,3.7,12,2.18,2.18,0,1,2.18,0,2023-W01
E10280,4,2023-01-18,0,0,0,0,0,0,2,4.93,48,6.9,6.9,0,2,6.9,0,2023-W03
E10280,4,2023-02-22,0,0,0,0,0,0,1,1.2,12,2.82,2.82,0,1,2.82,0,2023-W08
E10280,4,2023-02-23,0,0,0,0,0,0,1,1.4,14,2.88,2.88,0,1,2.88,0,2023-W08
E10280,4,2023-03-01,0,0,0,0,0,0,1,1.85,24,2.74,2.74,0,1,2.74,0,2023-W09
E10280,4,2023-03-06,0,0,0,0,0,0,1,3.63,31,4.24,4.24,0,1,4.24,0,2023-W10
E10280,4,2023-03-10,0,0,0,0,0,0,1,3.26,11,2.42,3.37,0.95,1,3.37,0.95,2023-W10
E10280,4,2023-03-11,0,0,0,0,0,0,1,3.13,20,2.94,2.94,0,1,2.94,0,2023-W10
E10280,4,2023-03-14,0,0,0,0,0,0,1,3.86,32,3.62,3.62,0,1,3.62,0,2023-W11
E10280,4,2023-04-11,0,0,0,0,0,0,1,4.19,28,3.65,3.65,0,1,3.65,0,2023-W15
E10280,4,2023-04-25,0,0,0,0,0,0,1,2.74,27,2.73,2.73,0,1,2.73,0,2023-W17
E10280,5,2023-04-22,0,0,0,0,0,0,1,2.55,13,3.25,3.25,0,1,3.25,0,2023-W16
E10281,1,2023-01-02,0,0,0,0,0,0,1,4.5,15,3.89,8.17,4.28,1,8.17,4.28,2023-W01
E10281,1,2023-01-07,0,0,0,0,0,0,1,3.49,14,2.27,2.27,0,1,2.27,0,2023-W01
E10281,1,2023-01-08,0,0,0,0,0,0,1,4.11,54,3.3,6.5,3.2,1,6.5,3.2,2023-W01
E10281,1,2023-01-09,0,0,0,0,0,0,1,2.62,27,3.76,3.76,0,1,3.76,0,2023-W02
E10281,1,2023-01-12,0,0,0,0,0,0,1,3.35,23,2.27,2.27,0,1,2.27,0,2023-W02
E10281,1,2023-01-29,0,0,0,0,0,0,1,2.23,55,4.3,6.14,1.84,1,6.14,1.84,2023-W04
E10281,1,2023-02-21,0,0,0,0,0,0,1,2.99,36,3.49,3.49,0,1,3.49,0,2023-W08
E10281,1,2023-03-04,0,0,0,0,0,0,1,2.08,29,4.07,4.07,0,1,4.07,0,2023-W09
E10281,1,2023-03-13,0,0,0,0,0,0,1,3.97,28,4.02,4.02,0,1,4.02,0,2023-W11
E10281,1,2023-03-15,0,0,0,0,0,0,1,4.31,33,2.3,2.3,0,1,2.3,0,2023-W11
E10281,1,2023-04-03,0,0,0,0,0,0,1,4.97,11,3.11,3.11,0,1,3.11,0,2023-W14
E10281,1,2023-04-08,0,0,0,0,0,0,2,11.12,76,7.15,7.15,0,2,7.15,0,2023-W14
E10281,1,2023-04-14,0,0,0,0,0,0,1,6.28,30,2.65,2.82,0.17,1,2.82,0.17,2023-W15
E10281,1,2023-04-20,0,0,0,0,0,0,1,3.19,33,2.58,2.58,0,1,2.58,0,2023-W16
E10281,2,2023-01-13,0,0,0,0,0,0,1,3.86,22,2.49,3.27,0.78,1,3.27,0.78,2023-W02
E10281,2,2023-02-23,0,0,0,0,0,0,1,2.77,11,2.68,2.68,0,1,2.68,0,2023-W08
E10281,4,2023-04-18,0,0,0,0,0,0,1,5.37,9,2.84,2.84,0,1,2.84,0,2023-W16
E10282,2,2023-04-14,0,0,0,0,0,0,1,1.11,31,3.09,3.09,0,1,3.09,0,2023-W15
E10282,3,2023-03-13,0,0,0,0,0,0,1,3.82,10,2.95,2.95,0,1,2.95,0,2023-W11
E10282,4,2023-01-02,0,0,0,0,0,0,1,1.16,15,4.36,4.36,0,1,4.36,0,2023-W01
E10282,4,2023-02-06,0,0,0,0,0,0,1,2.54,25,3.19,3.19,0,1,3.19,0,2023-W06
E10282,4,2023-02-14,0,0,0,0,0,0,1,5.76,25,2.36,2.4,0.04,1,2.4,0.04,2023-W07
E10282,4,2023-02-26,0,0,0,0,0,0,1,1.47,21,3.38,3.38,0,1,3.38,0,2023-W08
E10282,4,2023-03-11,0,0,0,0,0,0,1,1.86,21,2.9,2.9,0,1,2.9,0,2023-W10
E10282,4,2023-04-07,0,0,0,0,0,0,1,2.2,21,4.08,4.08,0,1,4.08,0,2023-W14
E10282,4,2023-04-15,0,0,0,0,0,0,1,3.28,23,3.8,3.8,0,1,3.8,0,2023-W15
E10282,4,2023-04-27,0,0,0,0,0,0,1,4.59,24,3.85,3.85,0,1,3.85,0,2023-W17
E10282,5,2023-03-22,0,0,0,0,0,0,1,4.15,11,2.88,2.88,0,1,2.88,0,2023-W12
E10283,1,2023-03-18,0,0,0,0,0,0,1,3.53,30,3.27,3.27,0,1,3.27,0,2023-W11
E10283,1,2023-04-06,0,0,0,0,0,0,1,5.35,33,2.86,2.86,0,1,2.86,0,2023-W14
E10283,2,2023-01-23,0,0,0,0,0,0,1,3.65,12,3.38,3.38,0,1,3.38,0,2023-W04
E10283,2,2023-02-01,0,0,0,0,0,0,1,5.25,25,4.33,5.06,0.73,1,5.06,0.73,2023-W05
E10283,2,2023-02-02,0,0,0,0,0,0,1,3.85,38,2.33,2.33,0,1,2.33,0,2023-W05
E10283,2,2023-02-06,0,0,0,0,0,0,1,4.46,53,3.89,3.89,0,1,3.89,0,2023-W06
E10283,2,2023-02-12,0,0,0,0,0,0,1,5.87,29,3.27,3.27,0,1,3.27,0,2023-W06
E10283,2,2023-04-02,0,0,0,0,0,0,1,3.91,44,3.1,3.1,0,1,3.1,0,2023-W13
E10283,2,2023-04-13,0,0,0,0,0,0,1,5.95,22,3.72,3.72,0,1,3.72,0,2023-W15
E10283,2,2023-04-18,0,0,0,0,0,0,1,4.09,29,2.17,2.17,0,1,2.17,0,2023-W16
E10283,4,2023-04-30,0,0,0,0,0,0,1,2.74,14,2.01,2.01,0,1,2.01,0,2023-W17
E10283,5,2023-04-27,0,0,0,0,0,0,1,1.88,35,3.6,3.6,0,1,3.6,0,2023-W17
E10284,1,2023-03-29,0,0,0,0,0,0,1,3.32,32,2.01,2.01,0,1,2.01,0,2023-W13
E10284,3,2023-01-14,0,0,0,0,0,0,2,8.09,50,8.61,8.61,0,2,8.61,0,2023-W02
E10284,3,2023-03-18,0,0,0,0,0,0,1,4.45,13,2,2,0,1,2,0,2023-W11
E10284,3,2023-03-19,0,0,0,0,0,0,1,3.22,31,4.44,4.44,0,1,4.44,0,2023-W11
E10284,3,2023-03-23,0,0,0,0,0,0,1,2.01,21,2.07,2.07,0,1,2.07,0,2023-W12
E10284,3,2023-04-21,0,0,0,0,0,0,1,2.85,29,4.45,4.45,0,1,4.45,0,2023-W16
E10285,1,2023-03-23,0,0,0,0,0,0,1,4.1,38,2.7,2.7,0,1,2.7,0,2023-W12
E10285,1,2023-04-19,0,0,0,0,0,0,1,4.24,44,2.63,2.78,0.15,1,2.78,0.15,2023-W16
E10285,3,2023-02-03,0,0,0,0,0,0,1,3.76,31,2.52,2.52,0,1,2.52,0,2023-W05
E10285,4,2023-01-09,0,0,0,0,0,0,1,4.98,35,2.07,2.07,0,1,2.07,0,2023-W02
E10285,4,2023-01-16,0,0,0,0,0,0,1,4.38,35,3.95,3.95,0,1,3.95,0,2023-W03
E10285,4,2023-01-19,0,0,0,0,0,0,1,4.99,28,2.24,2.24,0,1,2.24,0,2023-W03
E10285,4,2023-01-24,0,0,0,0,0,0,1,4.37,29,3.83,3.83,0,1,3.83,0,2023-W04
E10285,4,2023-02-12,0,0,0,0,0,0,1,5.32,29,2.26,2.26,0,1,2.26,0,2023-W06
E10285,4,2023-02-19,0,0,0,0,0,0,1,6.15,53,3.01,3.51,0.5,1,3.51,0.5,2023-W07
E10285,4,2023-02-20,0,0,0,0,0,0,1,5.69,36,3.69,3.69,0,1,3.69,0,2023-W08
E10285,4,2023-02-28,0,0,0,0,0,0,1,2.57,54,3.49,3.49,0,1,3.49,0,2023-W09
E10285,4,2023-03-04,0,0,0,0,0,0,2,9.38,84,6.28,6.28,0,2,6.28,0,2023-W09
E10285,4,2023-03-10,0,0,0,0,0,0,1,2.64,10,3.51,3.51,0,1,3.51,0,2023-W10
E10285,4,2023-03-13,0,0,0,0,0,0,1,2.48,18,3.98,3.98,0,1,3.98,0,2023-W11
E10285,4,2023-03-30,0,0,0,0,0,0,1,3.29,31,2.43,2.43,0,1,2.43,0,2023-W13
E10285,4,2023-04-09,0,0,0,0,0,0,2,5.16,41,7.49,8.33,0.84,2,8.33,0.84,2023-W14
E10285,4,2023-04-18,0,0,0,0,0,0,1,4.56,48,3.7,3.7,0,1,3.7,0,2023-W16
E10285,4,2023-04-25,0,0,0,0,0,0,1,4.64,16,4.08,4.08,0,1,4.08,0,2023-W17
E10285,4,2023-04-28,0,0,0,0,0,0,2,10.06,99,7.77,7.77,0,2,7.77,0,2023-W17
E10285,4,2023-04-29,0,0,0,0,0,0,1,5.77,27,3.85,4.18,0.33,1,4.18,0.33,2023-W17
E10285,5,2023-01-03,0,0,0,0,0,0,1,3.01,33,2.08,2.08,0,1,2.08,0,2023-W01
E10285,5,2023-01-10,0,0,0,0,0,0,1,4.58,51,3.77,3.77,0,1,3.77,0,2023-W02
E10286,1,2023-04-06,0,0,0,0,0,0,1,2.48,47,4.1,7.22,3.12,1,7.22,3.12,2023-W14
E10286,1,2023-04-07,0,0,0,0,0,0,1,5.58,20,2.52,2.52,0,1,2.52,0,2023-W14
E10286,1,2023-04-17,0,0,0,0,0,0,1,5.13,14,2.47,2.47,0,1,2.47,0,2023-W16
E10286,1,2023-04-30,0,0,0,0,0,0,1,1.7,53,2.83,2.83,0,1,2.83,0,2023-W17
E10286,2,2023-01-13,0,0,0,0,0,0,1,4.18,49,2.66,2.66,0,1,2.66,0,2023-W02
E10286,2,2023-01-28,0,0,0,0,0,0,1,8.09,34,2.75,2.75,0,1,2.75,0,2023-W04
E10286,2,2023-02-08,0,0,0,0,0,0,1,4.43,26,4.05,4.05,0,1,4.05,0,2023-W06
E10286,2,2023-03-09,0,0,0,0,0,0,1,5.71,27,2.12,2.12,0,1,2.12,0,2023-W10
E10286,2,2023-03-26,0,0,0,0,0,0,1,3.09,23,2.8,3.04,0.24,1,3.04,0.24,2023-W12
E10286,2,2023-04-03,0,0,0,0,0,0,2,8.97,41,7.43,7.43,0,2,7.43,0,2023-W14
E10286,2,2023-04-16,0,0,0,0,0,0,1,2.83,42,2.49,2.49,0,1,2.49,0,2023-W15
E10286,2,2023-04-18,0,0,0,0,0,0,1,3.83,19,2.41,2.41,0,1,2.41,0,2023-W16
E10286,3,2023-03-15,0,0,0,0,0,0,1,5.19,53,3.06,3.06,0,1,3.06,0,2023-W11
E10286,5,2023-02-02,0,0,0,0,0,0,1,3.32,13,2.19,3.79,1.6,1,3.79,1.6,2023-W05
E10286,5,2023-02-12,0,0,0,0,0,0,1,7.08,15,4.49,4.49,0,1,4.49,0,2023-W06
E10287,2,2023-01-08,0,0,0,0,0,0,1,1.75,12,4.48,4.48,0,1,4.48,0,2023-W01
E10287,2,2023-02-16,0,0,0,0,0,0,1,3.14,21,2.91,2.91,0,1,2.91,0,2023-W07
E10287,2,2023-04-28,0,0,0,0,0,0,1,2.84,18,3.77,5.49,1.72,1,5.49,1.72,2023-W17
E10287,3,2023-01-21,0,0,0,0,0,0,1,3.41,18,2.38,2.38,0,1,2.38,0,2023-W03
E10287,3,2023-02-10,0,0,0,0,0,0,1,3.84,29,2.33,2.33,0,1,2.33,0,2023-W06
E10287,3,2023-02-19,0,0,0,0,0,0,1,3.06,17,2.82,2.82,0,1,2.82,0,2023-W07
E10287,3,2023-02-22,0,0,0,0,0,0,1,2.29,19,4.25,4.25,0,1,4.25,0,2023-W08
E10287,3,2023-03-11,0,0,0,0,0,0,1,2.7,35,3.48,3.48,0,1,3.48,0,2023-W10
E10287,3,2023-03-24,0,0,0,0,0,0,1,1.76,14,4.12,4.12,0,1,4.12,0,2023-W12
E10287,3,2023-03-31,0,0,0,0,0,0,1,5.13,32,3.15,3.15,0,1,3.15,0,2023-W13
E10287,3,2023-04-13,0,0,0,0,0,0,1,1.1,12,4.49,4.49,0,1,4.49,0,2023-W15
E10287,3,2023-04-22,0,0,0,0,0,0,1,4.89,32,2.18,2.18,0,1,2.18,0,2023-W16
E10288,1,2023-01-30,0,0,0,0,0,0,1,1.58,16,2.07,2.07,0,1,2.07,0,2023-W05
E10288,1,2023-02-10,0,0,0,0,0,0,1,3.27,25,2.89,2.89,0,1,2.89,0,2023-W06
E10288,1,2023-03-01,0,0,0,0,0,0,1,5.34,24,3.88,4.33,0.45,1,4.33,0.45,2023-W09
E10288,1,2023-04-17,0,0,0,0,0,0,1,4.91,16,2.04,2.04,0,1,2.04,0,2023-W16
E10288,2,2023-03-13,0,0,0,0,0,0,1,4.21,14,2.12,2.12,0,1,2.12,0,2023-W11
E10288,3,2023-03-17,0,0,0,0,0,0,1,0.8,19,3.17,3.17,0,1,3.17,0,2023-W11
E10288,4,2023-02-17,0,0,0,0,0,0,1,3.05,29,3.17,3.17,0,1,3.17,0,2023-W07
