job_uuid,marketplace,datestr,acceptor_uuid,requester_uuid,begin_checkpoint.actual_location_hexagon_id9,begin_checkpoint.actual_location_latitude,begin_checkpoint.actual_location_longitude,begin_checkpoint.city_id,begin_checkpoint.ata_utc,end_checkpoint.actual_location_hexagon_id9,end_checkpoint.actual_location_latitude,end_checkpoint.actual_location_longitude,end_checkpoint.city_id,end_checkpoint.ata_utc,global_product_name,product_type_name,fulfillment_job_status
4f3f2012-17c0-4a5e-a0a4-8b784b5fabe5,eats,2023-04-13,E10241,C3398,8958f3dff0ac32d,51.46235,5.43226,4,2023-04-13T23:44:00,8999696b23c59fd,51.46459,5.51912,4,2023-04-14T00:09:00,Eats,Eats,completed
11a5f841-e1a8-4914-93dd-8435bbf175b4,eats,2023-04-18,E10183,C3261,896fb48e714ee47,51.44942,5.4193,4,2023-04-18T18:03:00,89d05645211e7b1,51.40425,5.44315,4,2023-04-18T18:14:00,Eats,Eats,completed
f25801dc-3b3a-4556-80a1-3560124270c2,eats,2023-01-18,E10278,C3234,891220cc1459dec,52.09318,4.36443,5,2023-01-18T03:36:00,89a074d2a8c2907,52.05356,4.32425,5,2023-01-18T04:19:00,Eats,Eats,completed
d3326996-92fa-49d9-ba27-0e37273ad42e,eats,2023-01-10,E10271,C3245,89530b35f74bf7a,51.41883,5.46816,4,2023-01-10T22:37:00,89788294c4fd715,51.41813,5.50685,4,2023-01-10T23:28:00,Eats,Eats,completed
d3b199a8-016b-4505-b892-bcd0d22fb2f5,eats,2023-01-31,E10261,C3395,89069b210550daf,51.90897,4.46914,2,2023-01-31T11:04:00,89ef8bfff11a0da,51.9478,4.51408,2,2023-01-31T11:27:00,Eats,Eats,completed
f810744f-01d7-4e0c-a5dd-80e73cc6c89b,eats,2023-03-21,E10321,C3247,8976c4961663737,52.09972,4.24294,5,2023-03-21T11:58:00,8907f45c70a603c,52.04578,4.29515,5,2023-03-21T12:09:00,Eats,Eats,completed
2574c46c-279c-4f4d-bfac-e44a24eec9c6,eats,2023-03-30,E10272,C3464,893138034eb4e08,51.46049,5.43439,4,2023-03-30T16:49:00,891f2f39ece8005,51.40967,5.45158,4,2023-03-30T17:24:00,Eats,Eats,completed
ff5fabfd-bbda-451d-814d-9d5c65010318,eats,2023-04-19,E10254,C3690,8998e50cb95c53a,52.02153,4.26342,5,2023-04-19T10:23:00,89fa2a991731c17,52.03396,4.33468,5,2023-04-19T10:53:00,Eats,Eats,completed
773b16c3-80c7-454f-82ac-3c4e0d2b67e6,eats,2023-01-06,E10280,C3024,892264c749831e4,51.44462,5.41879,4,2023-01-06T19:33:00,898cb0ace231acf,51.40587,5.44639,4,2023-01-06T20:04:00,Eats,Eats,completed
106e2d4e-3e8d-429c-9b86-a8ee42cc65a7,eats,2023-02-26,E10279,C3556,8982bf1f63fc475,52.36952,4.93919,1,2023-02-26T06:14:00,892a82ce590168a,52.40185,4.9476,1,2023-02-26T06:37:00,Eats,Eats,completed
99ef322f-eb8f-432f-8d1d-b3b37fc8dcb5,eats,2023-01-12,E10179,C3346,893c2850345a892,52.09768,4.24307,5,2023-01-12T01:56:00,89fbf445cfa68db,52.09163,4.30585,5,2023-01-12T02:20:00,Eats,Eats,completed
7bda3fff-09eb-4082-bdb7-6b754a45824c,eats,2023-02-22,E10178,C3231,892c6510ac58f81,52.07021,4.36456,5,2023-02-22T06:40:00,893c616ed27d562,52.05218,4.32539,5,2023-02-22T06:58:00,Eats,Eats,completed
0a62cbc6-09e3-4502-bb95-a56f7720a69d,eats,2023-01-29,E10200,C3138,89e101f9072b5df,52.0671,4.36458,5,2023-01-29T00:55:00,897a8de12cd68b2,52.08646,4.24542,5,2023-01-29T01:06:00,Eats,Eats,completed
bfab365c-c9db-431c-a986-85499b964ae8,eats,2023-01-06,E10173,C3558,89c6de7f907605e,52.09781,4.36067,5,2023-01-06T10:44:00,896aa878f7c530b,52.05652,4.32052,5,2023-01-06T11:09:00,Eats,Eats,completed
31ffc1e4-62b2-4e98-ae18-bef7e6f212d9,eats,2023-01-15,E10178,C3360,89c620f133bfd3f,52.02704,4.2816,5,2023-01-15T08:08:00,89df0fe153deb87,52.0928,4.30447,5,2023-01-15T08:25:00,Eats,Eats,completed
8626fe05-dac3-4c0e-bc3b-bd4554b49c4d,eats,2023-01-04,E10331,C3040,89be7129e671acf,52.13583,5.14879,3,2023-01-04T10:44:00,899fafb2419a2d4,52.06062,5.06906,3,2023-01-04T10:58:00,Eats,Eats,completed
e2ccb70b-f251-49a9-aafb-4b5acae0ce9d,eats,2023-01-30,E10189,C3270,89c3a5c480216e9,52.13686,5.14624,3,2023-01-30T14:33:00,896d336e606399b,52.09529,5.17291,3,2023-01-30T14:45:00,Eats,Eats,completed
62fcf8f9-acee-4488-a6a6-8ed50b511f4d,eats,2023-03-05,E10214,C3588,89df2dba75d9f06,52.02085,4.26341,5,2023-03-05T10:25:00,895117ef2599c33,52.03184,4.32887,5,2023-03-05T10:49:00,Eats,Eats,completed
12723f9c-2d62-4d01-9446-62e0c914c918,eats,2023-01-14,E10221,C3415,890a65061ac26ea,52.13341,5.14207,3,2023-01-14T19:39:00,89351b8c6f04372,52.09594,5.17763,3,2023-01-14T20:08:00,Eats,Eats,completed
d24c08ea-c7d9-4734-83cc-e7a506e92d3c,eats,2023-02-28,E10183,C3005,89fd3f2f0244b9e,51.93768,4.4296,2,2023-02-28T07:29:00,89bb193f31d0e0b,51.95827,4.52388,2,2023-02-28T08:14:00,Eats,Eats,completed
60547c9f-d41a-4afb-ac2a-ec2ba9a09e32,eats,2023-04-09,E10344,C3618,8932ab5026e6657,52.13677,5.06058,3,2023-04-09T12:02:00,89eeb22e2a2a6e7,52.09272,5.17666,3,2023-04-09T12:35:00,Eats,Eats,completed
89e29f40-1f3d-4ecb-a15c-061f2c4a8396,eats,2023-01-04,E10329,C3516,894cb5bf8557a77,52.3453,4.92585,1,2023-01-04T00:36:00,89c6c691dce01cb,52.34172,4.84152,1,2023-01-04T01:02:00,Eats,Eats,completed
00f3f4b0-70cd-442b-8b31-b56a31bccc13,eats,2023-04-22,E10280,C3598,895083456ef90f6,52.02257,4.26937,5,2023-04-22T23:26:00,89005dcaf853b34,52.02916,4.33507,5,2023-04-22T23:39:00,Eats,Eats,completed
3ecf2f5e-663e-46b5-8ae0-05590b904ba7,eats,2023-02-10,E10287,C3076,89e88bf6134bfb6,52.04579,5.10086,3,2023-02-10T03:50:00,8931f03bacbe394,52.08374,5.16573,3,2023-02-10T04:19:00,Eats,Eats,completed
41266001-c48f-4b93-9170-91654d355680,eats,2023-01-02,E10268,C3203,8957fbf113c8f71,51.39352,5.42633,4,2023-01-02T07:00:00,8982e79f7cd6fd9,51.4053,5.44476,4,2023-01-02T07:18:00,Eats,Eats,completed
a7eecd2b-f62d-48ec-bea6-079fc999379a,eats,2023-01-05,E10246,C3285,890565c8d416f6d,52.41414,4.9094,1,2023-01-05T05:37:00,8958a4b18360365,52.36083,4.89949,1,2023-01-05T06:09:00,Eats,Eats,completed
7c88c855-484b-48e6-8c09-4f33549b8aa5,eats,2023-04-23,E10329,C3447,899f22cd279ca8e,52.02988,4.28117,5,2023-04-23T17:47:00,89ffec82f156fdd,52.04436,4.29714,5,2023-04-23T18:09:00,Eats,Eats,completed
6e535741-569d-4464-b3e4-eee35c4cfdc2,eats,2023-01-09,E10285,C3620,89e108027eb9eee,51.41859,5.47323,4,2023-01-09T15:49:00,8934a0246119204,51.40514,5.44045,4,2023-01-09T16:24:00,Eats,Eats,completed
a4e7ec66-61c7-4bfc-98f8-a5e6c2547d3b,eats,2023-01-05,E10197,C3471,89c43bbbe8f9f34,52.042,5.10249,3,2023-01-05T19:14:00,89fc178c586402d,52.09334,5.17442,3,2023-01-05T19:46:00,Eats,Eats,completed
6319b49e-e0ff-478b-b560-e2b650903ed7,eats,2023-01-27,E10245,C3432,89e7382efe8f3e9,52.36453,4.91269,1,2023-01-27T19:00:00,899324cd2c74e0f,52.36695,4.92736,1,2023-01-27T19:20:00,Eats,Eats,completed
e0ddbce2-6d86-4990-90fd-e2f5cdd99baf,eats,2023-04-16,E10356,C3643,892af10061ae7f4,52.11168,5.14965,3,2023-04-16T16:54:00,8922778150dcd25,52.05669,5.07162,3,2023-04-16T17:37:00,Eats,Eats,completed
ad6798ac-35ed-4fb6-a9ec-54853453e030,eats,2023-04-11,E10175,C3689,89b0ecd4836a1a2,52.09796,4.31643,5,2023-04-11T05:59:00,8910095d3f05f4d,52.05575,4.3212,5,2023-04-11T06:22:00,Eats,Eats,completed
7693ffc6-ff2e-41df-b309-0190c05f788a,eats,2023-04-10,E10291,C3655,8966b0d86c1966a,51.92015,4.41992,2,2023-04-10T23:46:00,89a463d8f47b512,51.91027,4.45333,2,2023-04-11T00:10:00,Eats,Eats,completed
a242c771-860e-48be-b357-f62ffb992b79,eats,2023-03-05,E10203,C3321,89db16bfbe9fb3d,51.44464,5.41859,4,2023-03-05T20:16:00,89cea5ebafe9a41,51.40874,5.44824,4,2023-03-05T20:36:00,Eats,Eats,completed
5604b5fd-f1f5-408d-8cea-6780c77a037e,eats,2023-01-08,E10312,C3627,89e5a18fe869952,52.13972,5.09397,3,2023-01-08T07:46:00,89fb65169990067,52.0557,5.12319,3,2023-01-08T08:38:00,Eats,Eats,completed
2d0c8d5e-2b0f-44bc-a191-b46c4a68a073,eats,2023-01-18,E10309,C3157,89b3470e274945c,52.07012,4.35826,5,2023-01-18T14:07:00,896ced994b1848d,52.03132,4.33189,5,2023-01-18T14:47:00,Eats,Eats,completed
571bc37e-24bb-420f-8102-659ce6d100a5,eats,2023-03-25,E10291,C3024,895eb4721ff3f1c,51.96733,4.44242,2,2023-03-25T16:55:00,89ac5143b73c314,51.91161,4.4378,2,2023-03-25T17:10:00,Eats,Eats,completed
ba390edf-b259-470b-b978-bc1b93831d2a,eats,2023-04-13,E10170,C3511,89b9e53f31d4adc,51.95738,4.53505,2,2023-04-13T13:20:00,89117e28d76120b,51.89924,4.49681,2,2023-04-13T13:50:00,Eats,Eats,completed
c68a538c-d9d5-4b5b-80f3-5cc3e9e04810,eats,2023-03-14,E10280,C3192,897b52c4d629cd8,51.39321,5.427,4,2023-03-14T18:55:00,8994c622a5a3a6e,51.40861,5.44517,4,2023-03-14T19:27:00,Eats,Eats,completed
abd68aa2-4636-42bf-b151-e8c70a2cfb9e,eats,2023-04-23,E10274,C3567,89d682ced1ff6dd,52.41204,4.9023,1,2023-04-23T01:48:00,895edd51e4b47e7,52.38335,4.85512,1,2023-04-23T02:14:00,Eats,Eats,completed
02c48573-c73d-4236-8c01-7105c3bdd22b,eats,2023-03-21,E10168,C3313,895913e3ab668ff,51.92135,4.41506,2,2023-03-21T11:44:00,891d3f9b0bbc960,51.88547,4.43638,2,2023-03-21T12:02:00,Eats,Eats,completed
f1196b45-4135-478f-9339-396f76752bee,eats,2023-03-10,E10172,C3555,89b052f1484e909,51.44247,5.53558,4,2023-03-10T18:34:00,89fb1e0d5be5cde,51.40411,5.45776,4,2023-03-10T18:49:00,Eats,Eats,completed
ad529d03-279e-4f5a-a1bc-8c3260ba6a1f,eats,2023-02-06,E10220,C3151,89a02edbb809912,52.11024,5.15091,3,2023-02-06T14:09:00,8995f5ebe8da5fc,52.08143,5.15847,3,2023-02-06T14:34:00,Eats,Eats,completed
e1d7049b-29f8-4275-a174-0a4e665ad330,eats,2023-04-16,E10209,C3083,891aa8091d3b120,52.11407,5.15006,3,2023-04-16T07:37:00,896fa149bf8e4c6,52.08197,5.15995,3,2023-04-16T08:07:00,Eats,Eats,completed
923f353c-c95d-4821-9d58-d72f68f7ec3e,eats,2023-04-09,E10341,C3696,8994b5f1b197f54,51.96309,4.4502,2,2023-04-09T21:40:00,8902ac26cf26330,51.95589,4.52197,2,2023-04-09T21:59:00,Eats,Eats,completed
e6ba3df4-21f1-4b12-b4f6-a4bbb0674a77,eats,2023-04-09,E10260,C3230,898a805c1765274,52.06526,4.33852,5,2023-04-09T12:32:00,8908684192f9e83,52.07976,4.28212,5,2023-04-09T13:04:00,Eats,Eats,completed
a613838e-14a7-4bbb-81fa-826f61b5a33c,eats,2023-03-30,E10324,C3337,89dd077b33a962a,51.45682,5.4347,4,2023-03-30T01:39:00,89b796740c7901c,51.40659,5.45684,4,2023-03-30T02:19:00,Eats,Eats,completed
4695cab4-7ceb-4bdb-ae55-a315477ea731,eats,2023-01-13,E10226,C3662,890c78b3a3c3272,51.46019,5.43522,4,2023-01-13T01:54:00,8970f45dd592f3c,51.40662,5.43997,4,2023-01-13T02:06:00,Eats,Eats,completed
0800dcd3-40ac-4fac-8966-9bc27e04c96b,eats,2023-04-18,E10344,C3663,89c396fa830863c,52.10964,5.14868,3,2023-04-18T01:02:00,89386bee676f55d,52.10729,5.12957,3,2023-04-18T01:27:00,Eats,Eats,completed
399c5e9a-20e0-45b0-80b4-3ca4dc8b93ba,eats,2023-03-16,E10230,C3491,899cda0bae08160,51.95627,4.53164,2,2023-03-16T21:28:00,8992c08e3259826,51.91031,4.43704,2,2023-03-16T21:45:00,Eats,Eats,completed
53915b41-1ca4-44ca-9bd0-5986f5218aec,eats,2023-03-19,E10244,C3508,892b5737833251f,51.8861,4.45247,2,2023-03-19T16:46:00,894329b4c740847,51.90943,4.43747,2,2023-03-19T16:56:00,Eats,Eats,completed
a0a5bc0f-e65c-4459-ab35-73d1f7037b93,eats,2023-04-06,E10214,C3155,89fb354a31e8f0b,51.44689,5.4218,4,2023-04-06T16:13:00,89aa9d658b97584,51.40916,5.44865,4,2023-04-06T16:41:00,Eats,Eats,completed
c65e8f26-eecc-4a11-a282-6b1f12fdc42b,eats,2023-01-28,E10308,C3440,89ef31f32ffdf04,52.36951,4.88838,1,2023-01-28T22:56:00,890e4f8dec0f346,52.36259,4.89845,1,2023-01-28T23:50:00,Eats,Eats,completed
c80769c1-3936-4267-a6d9-adcb6e187f87,eats,2023-04-15,E10319,C3144,89c63f4736411c2,52.02935,4.28416,5,2023-04-15T21:50:00,897e7e479335361,52.04226,4.29077,5,2023-04-15T22:43:00,Eats,Eats,completed
8db0b90f-2533-4de0-b32a-db12b57729c3,eats,2023-01-03,E10262,C3287,89cb7da34a59c58,51.89046,4.44724,2,2023-01-03T22:38:00,89084fe80d112b1,51.91247,4.45802,2,2023-01-03T22:58:00,Eats,Eats,completed
22118c94-7406-4594-9562-e9b157c3bfb4,eats,2023-02-07,E10178,C3485,891694004760441,52.06418,4.33825,5,2023-02-07T13:30:00,8926812ce76d48c,52.03001,4.33103,5,2023-02-07T13:51:00,Eats,Eats,completed
7baffd21-c6cc-44f3-9eb6-bc6792c4edf0,eats,2023-03-11,E10180,C3581,89af9ea9b9669cc,52.09917,4.24423,5,2023-03-11T21:18:00,89feaffebe7c068,52.09111,4.30714,5,2023-03-11T21:46:00,Eats,Eats,completed
91190148-2c0d-4ece-b583-ac45d37394b3,eats,2023-04-06,E10166,C3180,89268622b7a5ab9,51.4582,5.42919,4,2023-04-06T22:57:00,89c36ef728e98a0,51.46261,5.51418,4,2023-04-06T23:33:00,Eats,Eats,completed
1cec81c8-98b3-4704-8701-28b25b493295,eats,2023-04-15,E10272,C3278,895e1b920431912,52.39911,4.92113,1,2023-04-15T18:47:00,8971e84b1814136,52.36548,4.93514,1,2023-04-15T19:06:00,Eats,Eats,completed
01e35c59-7512-46f9-a751-f084893cfbdd,eats,2023-01-21,E10241,C3012,89ffc1faf54540c,51.45844,5.43169,4,2023-01-21T20:41:00,8981215ea6b5cdb,51.41977,5.50309,4,2023-01-21T20:59:00,Eats,Eats,completed
96c0d81c-b241-4677-9a67-0ce0dad81067,eats,2023-04-27,E10353,C3156,89b6b6b24ddae2a,52.06358,4.33645,5,2023-04-27T22:02:00,892323b7d9771e7,52.0567,4.32146,5,2023-04-27T22:19:00,Eats,Eats,completed
b146091b-5a44-477d-ae4f-ccc41a02eb59,eats,2023-03-23,E10163,C3501,8969ef259e1c950,52.08181,4.35142,5,2023-03-23T04:16:00,8969828bf2c19f5,52.09357,4.30819,5,2023-03-23T04:26:00,Eats,Eats,completed
1be0ab27-76eb-48aa-9d2c-f804491c397c,eats,2023-02-08,E10165,C3581,89add8f62562103,51.97113,4.50761,2,2023-02-08T18:04:00,89858fceacf153c,51.95469,4.52436,2,2023-02-08T18:56:00,Eats,Eats,completed
0415230c-7ae5-46b9-bd9e-65edd4556c42,eats,2023-04-23,E10324,C3052,890915f13a3de13,52.11139,5.1554,3,2023-04-23T11:08:00,89118c7e48d8e91,52.10658,5.13038,3,2023-04-23T11:39:00,Eats,Eats,completed
5843667f-682b-459d-95b1-43548ecaa129,eats,2023-02-07,E10209,C3271,8966744786eb5ca,52.13618,5.06153,3,2023-02-07T13:00:00,890bf988fc70662,52.10905,5.1285,3,2023-02-07T13:20:00,Eats,Eats,completed
c31e493a-f272-4ec0-ace9-2601cdeeb1d5,eats,2023-03-20,E10218,C3241,8920a1802baa6f0,51.45591,5.43785,4,2023-03-20T21:14:00,8967c4a0825501f,51.46342,5.52153,4,2023-03-20T21:30:00,Eats,Eats,completed
504168cb-0cab-40d4-b36a-2ff261af14ee,eats,2023-01-07,E10281,C3000,8996e0ff8495627,52.41056,4.86901,1,2023-01-07T06:57:00,8944306b6124db4,52.36162,4.90407,1,2023-01-07T07:11:00,Eats,Eats,completed
ebdf877d-0e00-43f9-a0b9-89046ae3c2a1,eats,2023-03-25,E10219,C3102,8984f893a222403,51.45643,5.43308,4,2023-03-25T19:21:00,896d8ee29c4eb9b,51.46283,5.52006,4,2023-03-25T19:51:00,Eats,Eats,completed
1de3171d-9c93-4912-91aa-8bb48dd79019,eats,2023-04-20,E10258,C3266,896afc9df3e4fcb,52.13596,5.057,3,2023-04-20T03:45:00,89c5bdc5e326c32,52.05665,5.07271,3,2023-04-20T04:11:00,Eats,Eats,completed
f343fec1-00b7-4cc2-9675-86d255d3ad30,eats,2023-03-01,E10202,C3561,89a5db940ba40de,52.34727,4.93262,1,2023-03-01T16:06:00,8931599102b18fa,52.4002,4.94464,1,2023-03-01T16:50:00,Eats,Eats,completed
b8517613-2576-4d8f-9c6d-c6e7dadc272e,eats,2023-04-02,E10211,C3229,893ee48ff7f15b2,51.88821,4.45566,2,2023-04-02T05:30:00,89602dd252cdb51,51.94692,4.51594,2,2023-04-02T05:42:00,Eats,Eats,completed
b6cec427-7a81-48ff-a360-145ad73741e0,eats,2023-02-20,E10261,C3016,89f1706ae4c112f,51.97231,4.50369,2,2023-02-20T12:02:00,899ba7c00d2be3e,51.94777,4.51749,2,2023-02-20T12:35:00,Eats,Eats,completed
8f38168e-ea93-43e3-9331-7334b526963b,eats,2023-03-30,E10202,C3200,89d1f9785185484,52.36729,4.89032,1,2023-03-30T00:35:00,89ffa85a3cab9da,52.34435,4.84422,1,2023-03-30T00:53:00,Eats,Eats,completed
af14d62f-08d4-48ca-a4a0-0fd947f7400c,eats,2023-03-21,E10271,C3519,895198660cf770d,51.96787,4.44343,2,2023-03-21T10:55:00,8935fcb481d97ed,51.91246,4.44068,2,2023-03-21T11:20:00,Eats,Eats,completed
6401c2b1-e408-4ba7-9c37-e93db122581c,eats,2023-01-02,E10253,C3541,89b0be70d7b67e3,51.8897,4.44925,2,2023-01-02T14:52:00,89fc4670ef9bd6e,51.94429,4.51226,2,2023-01-02T15:37:00,Eats,Eats,completed
bee2f638-2cea-4a52-9865-a8dfb39b0701,eats,2023-04-18,E10314,C3581,89b74e104269cc0,51.4602,5.43821,4,2023-04-18T22:32:00,8904f788ef7f292,51.40723,5.44932,4,2023-04-18T23:23:00,Eats,Eats,completed
5705018c-0502-4121-ae97-0a3bcd0e2c3a,eats,2023-04-11,E10240,C3107,8970899c1fa85c8,52.36894,4.94014,1,2023-04-11T13:48:00,8973de6fb7ce860,52.34138,4.84232,1,2023-04-11T13:59:00,Eats,Eats,completed
140b12ca-bb2c-4e0e-bad0-351c72f96b28,eats,2023-02-18,E10357,C3401,89651a0534680d0,52.34588,4.93263,1,2023-02-18T12:22:00,898078dd3aee4dc,52.36404,4.90676,1,2023-02-18T12:48:00,Eats,Eats,completed
38a875bd-8b79-456e-bceb-812f0bcc34c8,eats,2023-02-28,E10209,C3033,891297ee4343838,51.96874,4.4471,2,2023-02-28T09:34:00,89c4d2cfae81e64,51.90689,4.43415,2,2023-02-28T09:47:00,Eats,Eats,completed
f60d964b-192d-4ab5-b571-d05779623762,eats,2023-02-28,E10355,C3635,8979b87d2c5cf98,52.03991,5.09665,3,2023-02-28T07:01:00,89c2e299ab3739e,52.05298,5.11895,3,2023-02-28T07:17:00,Eats,Eats,completed
cc943402-05fc-4ad3-8e94-920598266570,eats,2023-03-25,E10204,C3238,897d3c2f7e84f1a,51.40151,5.4867,4,2023-03-25T13:42:00,895bbb55914dfec,51.40449,5.44063,4,2023-03-25T14:06:00,Eats,Eats,completed
3b2b1371-dad2-45e4-86de-7ff78912c881,eats,2023-01-09,E10308,C3160,89b175a51db11e3,52.37099,4.93672,1,2023-01-09T07:59:00,89338c5b85ce42c,52.38516,4.85915,1,2023-01-09T08:39:00,Eats,Eats,completed
7a4cc3cd-bb7b-48d1-8969-03d708d0c2a2,eats,2023-02-04,E10217,C3240,89014e98f9ca981,51.95504,4.53777,2,2023-02-04T14:06:00,89c845561243b55,51.90051,4.49706,2,2023-02-04T14:18:00,Eats,Eats,completed
6813f532-c6ed-45aa-a536-680425d8f5cf,eats,2023-03-13,E10298,C3634,8977e5fac9a7a24,52.13554,5.09241,3,2023-03-13T01:02:00,89d252593d2ae09,52.09221,5.17067,3,2023-03-13T01:20:00,Eats,Eats,completed
77162d3b-2d5b-4f2b-b9cd-1f4e6b6f2307,eats,2023-01-12,E10222,C3571,899c022d25c306b,52.10954,5.14851,3,2023-01-12T08:07:00,8991de9453635d1,52.10973,5.13377,3,2023-01-12T08:44:00,Eats,Eats,completed
4557382d-b281-488e-8c3f-496c238c463e,eats,2023-04-13,E10299,C3047,891caf2eede5b4b,51.95638,4.53199,2,2023-04-13T15:31:00,89d5580e4d58b8a,51.89983,4.49762,2,2023-04-13T15:58:00,Eats,Eats,completed
5803fbed-39af-41ac-a987-03dc3484e700,eats,2023-01-12,E10271,C3194,89bdbcdad515d24,51.93309,4.43737,2,2023-01-12T18:05:00,89196235c2b37b7,51.90032,4.49148,2,2023-01-12T18:57:00,Eats,Eats,completed
c6fc20cf-626b-4219-b47c-889900a8d837,eats,2023-04-11,E10200,C3012,89965dab621f201,52.07757,4.35014,5,2023-04-11T15:10:00,894a3eb0ad08b85,52.08247,4.28048,5,2023-04-11T15:28:00,Eats,Eats,completed
59532df9-fbb3-4de8-8b7e-afaca5d2c2c2,eats,2023-03-22,E10328,C3268,89ed53e74302fe0,52.07162,5.15055,3,2023-03-22T09:54:00,89d2d4a5a724769,52.05901,5.07162,3,2023-03-22T10:48:00,Eats,Eats,completed
9cd2cd6f-0855-4fbf-be7b-37d000bd80f6,eats,2023-04-02,E10359,C3291,896319399ca4938,52.09875,4.36157,5,2023-04-02T21:46:00,89392230412382c,52.09294,4.31159,5,2023-04-02T22:01:00,Eats,Eats,completed
92807ad5-6b0f-432a-95b5-2590f3c66338,eats,2023-01-16,E10168,C3061,892011185441c8a,52.13512,5.1424,3,2023-01-16T03:23:00,8992b1064af8cc4,52.10763,5.13435,3,2023-01-16T04:11:00,Eats,Eats,completed
6ec3fe03-e2c9-4b01-a5d5-3df953f6170a,eats,2023-01-29,E10279,C3600,89eae5041ab0060,51.90781,4.46985,2,2023-01-29T06:21:00,890d362ecfa4107,51.90978,4.43697,2,2023-01-29T06:42:00,Eats,Eats,completed
d6b5e716-c816-4cd4-862e-ec443d9fe632,eats,2023-04-02,E10325,C3393,899b00cf66ec5af,51.44536,5.52956,4,2023-04-02T19:01:00,89e8042705f58dc,51.48269,5.45507,4,2023-04-02T19:51:00,Eats,Eats,completed
05b0a8b7-7b54-40fb-9f99-086a315fc179,eats,2023-03-19,E10302,C3159,89217121c80b651,51.97121,4.50074,2,2023-03-19T16:05:00,8964c6258f0b825,51.89724,4.49472,2,2023-03-19T16:33:00,Eats,Eats,completed
877956f6-7668-477b-87f3-2b2bda18c0b5,eats,2023-03-22,E10346,C3123,899f1c2d179b335,51.39167,5.42249,4,2023-03-22T04:20:00,895f278ba03d405,51.42193,5.51025,4,2023-03-22T05:09:00,Eats,Eats,completed
0db807af-edf1-4e0f-8bbb-597145d2f6d2,eats,2023-02-28,E10325,C3232,89875565aad214f,52.4119,4.90427,1,2023-02-28T23:32:00,89a0c7baf84272a,52.35853,4.89868,1,2023-02-28T23:45:00,Eats,Eats,completed
cc4d0346-2c2c-4e6a-a00f-26dd16a81359,eats,2023-01-03,E10201,C3483,89cfc4d178fd948,51.41982,5.46752,4,2023-01-03T18:00:00,8960cd772721c16,51.42218,5.51001,4,2023-01-03T18:23:00,Eats,Eats,completed
80df9758-d188-46ec-ac82-b24e5d5f2f15,eats,2023-02-06,E10187,C3593,8991859fa9da5ab,51.96278,4.45262,2,2023-02-06T04:15:00,891955225260c99,51.90919,4.43197,2,2023-02-06T05:00:00,Eats,Eats,completed
1fc62c1c-822d-47b7-855d-b6326e0a654c,eats,2023-04-13,E10321,C3663,89a94a9f5499a4c,51.41957,5.47311,4,2023-04-13T07:30:00,891a6920cf545b9,51.41786,5.50841,4,2023-04-13T07:53:00,Eats,Eats,completed
e2a22bc4-6224-477f-aecb-b89afced3c8d,eats,2023-04-18,E10343,C3613,89b00aa1f8b6df6,52.04209,5.10339,3,2023-04-18T02:05:00,89782d8b97592ca,52.10673,5.13682,3,2023-04-18T02:19:00,Eats,Eats,completed
09fc381b-f00d-434b-97a6-9c0c40be4d91,eats,2023-03-29,E10241,C3375,89ac457bee4940f,51.44972,5.41887,4,2023-03-29T03:59:00,89ca896a347bf2b,51.40447,5.45242,4,2023-03-29T04:11:00,Eats,Eats,completed
7b7e52cc-3fd1-4ba1-ae7a-b306056f70a7,eats,2023-01-19,E10305,C3259,893206af74c5466,52.02942,4.28966,5,2023-01-19T10:39:00,89b7e8c7c067b56,52.05258,4.32373,5,2023-01-19T10:47:00,Eats,Eats,completed
bcf2e3e9-16fc-4090-b4b7-f92aae587245,eats,2023-04-03,E10266,C3434,89ce8b188a85228,51.39897,5.48598,4,2023-04-03T06:56:00,890853ad389ff8b,51.42114,5.50721,4,2023-04-03T07:14:00,Eats,Eats,completed
0f8c790d-7f78-48ab-80e2-11fe30b243a3,eats,2023-02-06,E10237,C3586,890c7b48bd08000,52.36598,4.94278,1,2023-02-06T06:49:00,89b1eada1940ee9,52.32949,4.90035,1,2023-02-06T07:09:00,Eats,Eats,completed
4dc8407d-fa1f-46f0-b73a-64a21b592088,eats,2023-01-22,E10329,C3387,8993c3e4b94c2ff,52.02323,4.26301,5,2023-01-22T05:33:00,89b1cd2c71f1d5c,52.08084,4.28429,5,2023-01-22T05:50:00,Eats,Eats,completed
84518e11-b91f-4ca3-a0d6-9be7e1259aaa,eats,2023-03-25,E10325,C3521,89c07f720450994,51.44452,5.42478,4,2023-03-25T22:45:00,890e85c6db60ae3,51.46347,5.52316,4,2023-03-25T23:17:00,Eats,Eats,completed
c4e94185-babc-4a4a-93f5-ffe2e2124995,eats,2023-02-01,E10232,C3214,897876b0d6fa9c0,52.10073,4.23973,5,2023-02-01T16:49:00,8924632bf61bc1b,52.07977,4.28298,5,2023-02-01T17:15:00,Eats,Eats,completed
eabc6696-6d1c-4361-bccb-b77e95a9bdc7,eats,2023-01-22,E10270,C3453,8903bd75264291a,51.89174,4.45198,2,2023-01-22T23:01:00,893d657735f03d0,51.95582,4.52321,2,2023-01-22T23:29:00,Eats,Eats,completed
