msg.city_id,msg.map_id,msg.currency_code,msg.earnings_heatmap_type,msg.predictions.hexagon_id_9,msg.predictions.predicted_eph,msg.predictions.predicted_std,msg.predictions.in_final_heatmap
4,map-4,EUR,supply_demand,89cc4405e200a6c,26.85,2.12,TRUE
4,map-4,EUR,supply_demand,89cca57769843c5,19.47,5.24,TRUE
4,map-4,EUR,supply_demand,89ccb1424ffe87a,26.68,1.63,TRUE
4,map-4,EUR,supply_demand,89ccb4c9ba0a4a7,20.75,1.48,TRUE
4,map-4,EUR,supply_demand,89ccf48f06c498a,19.49,3.14,TRUE
4,map-4,EUR,supply_demand,89cd04dd99b804c,26.35,5.09,TRUE
4,map-4,EUR,supply_demand,89cd4907a695069,22.75,4.6,TRUE
4,map-4,EUR,supply_demand,89cd68aa0689a5a,19.77,2.12,TRUE
4,map-4,EUR,supply_demand,89cd91e5ca6f467,22.2,2.48,TRUE
4,map-4,EUR,supply_demand,89cd99c3825df73,20.13,2.6,TRUE
4,map-4,EUR,supply_demand,89cdac0179aa1fc,27.57,5.49,TRUE
4,map-4,EUR,supply_demand,89ce234ebf5c8e3,27.51,2.32,TRUE
4,map-4,EUR,supply_demand,89ce7d019c1532c,23.41,3.61,TRUE
4,map-4,EUR,supply_demand,89ce854dbbf9f6d,15.93,1.35,TRUE
4,map-4,EUR,supply_demand,89ce8b188a85228,20.09,2.25,TRUE
4,map-4,EUR,supply_demand,89cfabf84530d1a,18.45,1.72,TRUE
4,map-4,EUR,supply_demand,89cfc4d178fd948,9.3,2.62,TRUE
4,map-4,EUR,supply_demand,89cfdb5bb2db6a3,21.56,2.35,TRUE
4,map-4,EUR,supply_demand,89d006e3368d1c6,30.44,3.05,TRUE
4,map-4,EUR,supply_demand,89d0723a08618fc,17.38,3.51,TRUE
4,map-4,EUR,supply_demand,89d07fa6b70fac5,31.5,5.08,TRUE
4,map-4,EUR,supply_demand,89d0bd0a2898af9,14.42,5.41,TRUE
4,map-4,EUR,supply_demand,89d0ce889e72c7c,18.27,2.73,TRUE
4,map-4,EUR,supply_demand,89d0f2c77e2e292,31.94,3.99,TRUE
4,map-4,EUR,supply_demand,89d104828134340,28.13,2.14,TRUE
4,map-4,EUR,supply_demand,89d10f1e425fa1b,24.95,5.27,TRUE
4,map-4,EUR,supply_demand,89d12f4fd2e75b2,23.68,4.17,TRUE
4,map-4,EUR,supply_demand,89d166963339ad0,12.01,4.82,TRUE
4,map-4,EUR,supply_demand,89d172b692e2f22,18.43,3.19,TRUE
4,map-4,EUR,supply_demand,89d18bd8b076403,11.93,5.34,TRUE
4,map-4,EUR,supply_demand,89d1b79602c1f58,26.14,4.98,TRUE
4,map-4,EUR,supply_demand,89d206ac96fc320,27.76,4.99,TRUE
4,map-4,EUR,supply_demand,89d2c3bb037720d,23.82,1.51,TRUE
4,map-4,EUR,supply_demand,89d2cefd0ec1f83,33.29,5.24,TRUE
4,map-4,EUR,supply_demand,89d2e1cf78d13f5,23.5,3.03,TRUE
4,map-4,EUR,supply_demand,89d3407e0bb30f9,17.36,2.04,TRUE
4,map-4,EUR,supply_demand,89d3bf65e94ec20,22.82,2.34,TRUE
4,map-4,EUR,supply_demand,89d3d0178b855b6,26.88,4.35,TRUE
4,map-4,EUR,supply_demand,89d3d9b7b5d1b60,22.55,3.65,TRUE
4,map-4,EUR,supply_demand,89d44d0151df33e,26.57,3.62,TRUE
4,map-4,EUR,supply_demand,89d44d992a069fb,22.6,3.92,TRUE
4,map-4,EUR,supply_demand,89d4b80ef5708e4,20.71,1.39,TRUE
4,map-4,EUR,supply_demand,89d50025666c6c9,25.45,1.47,TRUE
4,map-4,EUR,supply_demand,89d52bc6ea3f577,22.37,3.72,TRUE
4,map-4,EUR,supply_demand,89d5dd9cce749c0,16.76,4.91,TRUE
4,map-4,EUR,supply_demand,89d602137f67cd5,19.05,1.86,TRUE
4,map-4,EUR,supply_demand,89d6095ceb97d98,21.16,4.43,TRUE
4,map-4,EUR,supply_demand,89d66dba3190c8c,16.82,2.69,TRUE
4,map-4,EUR,supply_demand,89d6c4cf9987300,21.27,1.75,TRUE
4,map-4,EUR,supply_demand,89d71f4b62edda1,18,1.68,TRUE
4,map-4,EUR,supply_demand,89d7c527921160f,20.92,4.64,TRUE
4,map-4,EUR,supply_demand,89d869b8ceff942,22.35,3.67,TRUE
4,map-4,EUR,supply_demand,89d8cfae39ea730,30.51,4.53,TRUE
4,map-4,EUR,supply_demand,89d91792ccdd7c2,15.76,2.87,TRUE
4,map-4,EUR,supply_demand,89d99ff697e9bab,17.58,2.41,TRUE
4,map-4,EUR,supply_demand,89d9a7d6c72a5ce,19.15,3.9,TRUE
4,map-4,EUR,supply_demand,89d9dc9965565c3,12.23,2.1,TRUE
4,map-4,EUR,supply_demand,89d9eabe027edd6,23.52,3.24,TRUE
4,map-4,EUR,supply_demand,89d9f2cc41abe21,27.36,3.79,TRUE
4,map-4,EUR,supply_demand,89d9f5d2d6cfe38,30.71,2.81,TRUE
4,map-4,EUR,supply_demand,89d9fb6d8f863be,15.63,4.48,TRUE
4,map-4,EUR,supply_demand,89da32fc3ed3700,16.6,5.34,TRUE
4,map-4,EUR,supply_demand,89da78eb60f0522,23.52,5.14,TRUE
4,map-4,EUR,supply_demand,89dac1de53f1095,14.73,3.63,TRUE
4,map-4,EUR,supply_demand,89dae48b98bce1f,24.17,1.75,TRUE
4,map-4,EUR,supply_demand,89db16bfbe9fb3d,20.02,5.26,TRUE
4,map-4,EUR,supply_demand,89db84954ee33c4,30.16,4.16,TRUE
4,map-4,EUR,supply_demand,89db84ff4326336,23.77,3.82,TRUE
4,map-4,EUR,supply_demand,89dba1ec2474019,21.03,1.48,TRUE
4,map-4,EUR,supply_demand,89dbc017ad9dffc,33.57,4.14,TRUE
4,map-4,EUR,supply_demand,89dbd7a1dad42e0,25,3.6,TRUE
4,map-4,EUR,supply_demand,89dc448c728a944,16.98,3.9,TRUE
4,map-4,EUR,supply_demand,89dcfc669678006,29.63,3.85,TRUE
4,map-4,EUR,supply_demand,89dd077b33a962a,19.86,2.47,TRUE
4,map-4,EUR,supply_demand,89dd99203f680ed,22.98,5.39,TRUE
4,map-4,EUR,supply_demand,89ddbb7d0e94cf4,21.22,2.97,TRUE
4,map-4,EUR,supply_demand,89dde15f68e672d,17.43,4.87,TRUE
4,map-4,EUR,supply_demand,89de1b22a4951b5,21.84,3.23,TRUE
4,map-4,EUR,supply_demand,89de3de1b1b2cbf,25.87,2.24,TRUE
4,map-4,EUR,supply_demand,89de6caff8c32d3,26.13,3.76,TRUE
4,map-4,EUR,supply_demand,89dedfb663c0719,22.01,4.69,TRUE
4,map-4,EUR,supply_demand,89df2bb9c6c8759,18.76,4.56,TRUE
4,map-4,EUR,supply_demand,89df37238ad64ca,15.35,5.32,TRUE
4,map-4,EUR,supply_demand,89df3ec70dff29b,17.95,2.89,TRUE
4,map-4,EUR,supply_demand,89df7930dd96c91,10.49,2.67,TRUE
4,map-4,EUR,supply_demand,89dfbd674e35101,26.53,5.15,TRUE
4,map-4,EUR,supply_demand,89e03e2c80c3b75,26.2,3.96,TRUE
4,map-4,EUR,supply_demand,89e0510482a3a6f,20.36,4.46,TRUE
4,map-4,EUR,supply_demand,89e0a536689c38b,19.31,5.02,TRUE
4,map-4,EUR,supply_demand,89e0ef943341983,14.28,3.56,TRUE
4,map-4,EUR,supply_demand,89e108027eb9eee,28.45,1.63,TRUE
4,map-4,EUR,supply_demand,89e175e3e3f1acd,16.08,4.5,TRUE
4,map-4,EUR,supply_demand,89e1a3e7ed63236,20.56,5.16,TRUE
4,map-4,EUR,supply_demand,89e1a53a4f78ac9,29.25,3.15,TRUE
4,map-4,EUR,supply_demand,89e1b67fbeff9c2,20.64,3.51,TRUE
4,map-4,EUR,supply_demand,89e1ccee52f475e,20.2,2.89,TRUE
4,map-4,EUR,supply_demand,89e1ebe15c39430,24.42,1.81,TRUE
4,map-4,EUR,supply_demand,89e2123da98eded,29.1,5.11,TRUE
4,map-4,EUR,supply_demand,89e239aabae5e6a,30.09,1.85,TRUE
4,map-4,EUR,supply_demand,89e2c782caa7e63,22.35,2.73,TRUE
4,map-4,EUR,supply_demand,89e2eb018060a88,31.16,3.43,TRUE
4,map-4,EUR,supply_demand,89e303b64c132f7,22.5,3.38,TRUE
4,map-4,EUR,supply_demand,89e33a8be6e7656,21.98,3.23,TRUE
4,map-4,EUR,supply_demand,89e33e70a20247e,26.03,3.92,TRUE
4,map-4,EUR,supply_demand,89e34e1c03b4d9f,19.47,2.71,TRUE
4,map-4,EUR,supply_demand,89e3614494f3de3,15.66,4.98,TRUE
4,map-4,EUR,supply_demand,89e3b37828b0dab,21.71,4.87,TRUE
4,map-4,EUR,supply_demand,89e42772ae29e35,18.5,1.46,TRUE
4,map-4,EUR,supply_demand,89e448f843f117f,17.15,3.77,TRUE
4,map-4,EUR,supply_demand,89e4b544d1ca8da,15.06,1.44,TRUE
4,map-4,EUR,supply_demand,89e5487f8a072a8,16.71,3.57,TRUE
4,map-4,EUR,supply_demand,89e55136fa71a98,26.02,2.64,TRUE
4,map-4,EUR,supply_demand,89e5568e283128a,20.49,3.23,TRUE
4,map-4,EUR,supply_demand,89e5ed928f46c99,25.4,2.69,TRUE
4,map-4,EUR,supply_demand,89e5f4e5ac058d0,17.71,5.17,TRUE
4,map-4,EUR,supply_demand,89e6d9832c07d7a,22.04,3.98,TRUE
4,map-4,EUR,supply_demand,89e72a0bb0e09f0,15.39,4.65,TRUE
4,map-4,EUR,supply_demand,89e78caca189864,15.77,2.48,TRUE
4,map-4,EUR,supply_demand,89e79adc2c5df5a,13.56,3.73,TRUE
4,map-4,EUR,supply_demand,89e7bf1df1465f4,14,2.25,TRUE
4,map-4,EUR,supply_demand,89e824885d4cda6,16,1.95,TRUE
4,map-4,EUR,supply_demand,89e82b5aab13dc1,25.87,2.9,TRUE
4,map-4,EUR,supply_demand,89e8723e89ae1b2,23.36,5.31,TRUE
4,map-4,EUR,supply_demand,89e8848ab18032f,24.75,2.16,TRUE
4,map-4,EUR,supply_demand,89e8add6da671ed,19.69,3.44,TRUE
4,map-4,EUR,supply_demand,89e8b4eb87c7b18,19.06,3.64,TRUE
4,map-4,EUR,supply_demand,89e8b57ef9c57da,18.92,5.23,TRUE
4,map-4,EUR,supply_demand,89e96b83fc81858,25.4,2.19,TRUE
4,map-4,EUR,supply_demand,89e9d4302610af6,16.94,2.43,TRUE
4,map-4,EUR,supply_demand,89ea38b6a81ca2c,20.46,1.62,TRUE
4,map-4,EUR,supply_demand,89ea515653ec2a7,24.69,4.59,TRUE
4,map-4,EUR,supply_demand,89ea6986ffaad3f,18.63,4.05,TRUE
4,map-4,EUR,supply_demand,89ea84d5265ac15,23.24,3.83,TRUE
4,map-4,EUR,supply_demand,89eaf3893efb425,18.29,3.37,TRUE
4,map-4,EUR,supply_demand,89ebf2f2555fdfe,23.4,2.05,TRUE
4,map-4,EUR,supply_demand,89ec25efc3a8da8,30.78,4.06,TRUE
4,map-4,EUR,supply_demand,89ec34427a530fb,20.13,2.31,TRUE
4,map-4,EUR,supply_demand,89ed02b6019cf34,17.42,4.19,TRUE
4,map-4,EUR,supply_demand,89ed4e28b3057ef,12.51,4.78,TRUE
4,map-4,EUR,supply_demand,89edb1b8ee0a971,16.76,1.53,TRUE
4,map-4,EUR,supply_demand,89ee23815c9de8e,15.23,2.04,TRUE
4,map-4,EUR,supply_demand,89ee6d968471b3c,23.06,4.58,TRUE
4,map-4,EUR,supply_demand,89eed66d136bf18,22.94,2.15,TRUE
4,map-4,EUR,supply_demand,89eeeb8243e0b16,13.91,4.7,TRUE
4,map-4,EUR,supply_demand,89ef007aa33f50a,20.4,5.26,TRUE
4,map-4,EUR,supply_demand,89ef2650c05685b,23.4,2.57,TRUE
4,map-4,EUR,supply_demand,89ef3730ec6c506,21.51,2.45,TRUE
4,map-4,EUR,supply_demand,89ef9d8eee15058,20.68,3.28,TRUE
4,map-4,EUR,supply_demand,89efa455e4ef969,21.59,2.12,TRUE
4,map-4,EUR,supply_demand,89efacf29cb7386,14.87,2.72,TRUE
4,map-4,EUR,supply_demand,89efd095727eeb7,25.84,5.39,TRUE
4,map-4,EUR,supply_demand,89eff62194dba26,30.12,5.42,TRUE
4,map-4,EUR,supply_demand,89f06ea42fd3cf3,18.44,2.87,TRUE
4,map-4,EUR,supply_demand,89f0b10fe269aa3,28.64,1.76,TRUE
4,map-4,EUR,supply_demand,89f15dbccf66da5,23.75,2.19,TRUE
4,map-4,EUR,supply_demand,89f1f88cd760367,16.44,2.47,TRUE
4,map-4,EUR,supply_demand,89f210815bd8d18,21.33,2.09,TRUE
4,map-4,EUR,supply_demand,89f221372080dbf,28.96,1.53,TRUE
4,map-4,EUR,supply_demand,89f27b265f4c6a9,20.51,4.02,TRUE
4,map-4,EUR,supply_demand,89f29872ab5261e,19.79,4.77,TRUE
4,map-4,EUR,supply_demand,89f2a75488c2df6,13.63,1.3,TRUE
4,map-4,EUR,supply_demand,89f31ae000b7067,20.75,5.06,TRUE
4,map-4,EUR,supply_demand,89f359d25bece3e,20.8,1.92,TRUE
4,map-4,EUR,supply_demand,89f37c77c002477,19.95,2.87,TRUE
4,map-4,EUR,supply_demand,89f399a1418b289,25.71,2.96,TRUE
4,map-4,EUR,supply_demand,89f3c254cd75968,23.19,3.41,TRUE
4,map-4,EUR,supply_demand,89f3db80603e598,24.06,4.22,TRUE
4,map-4,EUR,supply_demand,89f43d6aaccecf7,27.44,3.94,TRUE
4,map-4,EUR,supply_demand,89f51aaedc99a91,19.13,5.47,TRUE
4,map-4,EUR,supply_demand,89f51b6eff61a11,15.46,5.49,TRUE
4,map-4,EUR,supply_demand,89f5227896245e9,19.71,3.82,TRUE
4,map-4,EUR,supply_demand,89f559ee4c51b73,14.33,2.12,TRUE
4,map-4,EUR,supply_demand,89f566acd3f0382,19.66,1.9,TRUE
4,map-4,EUR,supply_demand,89f56bf93e08edd,19.82,3.88,TRUE
4,map-4,EUR,supply_demand,89f56c3b5bb2e8f,24.83,4.87,TRUE
4,map-4,EUR,supply_demand,89f5b76ba8ff788,16.11,2.3,TRUE
4,map-4,EUR,supply_demand,89f6816bb494f20,21.91,2.16,TRUE
4,map-4,EUR,supply_demand,89f6ae7fd5d6bb7,18.74,5.05,TRUE
4,map-4,EUR,supply_demand,89f737bdace36c3,18.98,4.36,TRUE
4,map-4,EUR,supply_demand,89f777ee550ab9d,14.66,4.76,TRUE
4,map-4,EUR,supply_demand,89f77dddd3edd4a,19.56,3.83,TRUE
4,map-4,EUR,supply_demand,89f7832508d2eef,17.37,3.22,TRUE
4,map-4,EUR,supply_demand,89f7a0183759c22,16.94,5.13,TRUE
4,map-4,EUR,supply_demand,89f8206e670cfbd,18.82,4.68,TRUE
4,map-4,EUR,supply_demand,89f82a9ed6b0a61,22.86,4.78,TRUE
4,map-4,EUR,supply_demand,89f89d202e4154b,11.29,3.94,TRUE
4,map-4,EUR,supply_demand,89f8a3941406c71,20.28,4.5,TRUE
4,map-4,EUR,supply_demand,89f8a5c3e97b345,22.97,5.18,TRUE
4,map-4,EUR,supply_demand,89f8ba5b2232b5e,28.04,2.11,TRUE
4,map-4,EUR,supply_demand,89f8cd2984a750a,21.59,3.32,TRUE
4,map-4,EUR,supply_demand,89f8d4b031ee0fd,28.32,1.96,TRUE
4,map-4,EUR,supply_demand,89f99cb9bfa9d30,19.31,2.64,TRUE
4,map-4,EUR,supply_demand,89f9bd48e1cd6d0,21.48,5.15,TRUE
4,map-4,EUR,supply_demand,89f9cceaf626091,20.45,1.88,TRUE
4,map-4,EUR,supply_demand,89f9f44a9a357ee,16.26,4.82,TRUE
4,map-4,EUR,supply_demand,89fa132b2821409,16.19,3.28,TRUE
4,map-4,EUR,supply_demand,89fa9fa9df5d86a,20.78,2.96,TRUE
4,map-4,EUR,supply_demand,89fadd2dfe0286c,19.44,3.13,TRUE
4,map-4,EUR,supply_demand,89fae9233f0a0f4,23.89,3.71,TRUE
4,map-4,EUR,supply_demand,89faf4dd3098cdf,19,3.61,TRUE
4,map-4,EUR,supply_demand,89fb354a31e8f0b,14.19,2.61,TRUE
4,map-4,EUR,supply_demand,89fb6595c1cc6d4,22.79,4.69,TRUE
4,map-4,EUR,supply_demand,89fb73137edfad3,28.14,2.73,TRUE
4,map-4,EUR,supply_demand,89fbae9804dc336,23.77,2.47,TRUE
4,map-4,EUR,supply_demand,89fbcf9f1ba8547,26.95,3.61,TRUE
4,map-4,EUR,supply_demand,89fc5c1cb23699a,20.31,1.45,TRUE
4,map-4,EUR,supply_demand,89fc7d167beb67e,21.23,3.31,TRUE
4,map-4,EUR,supply_demand,89fcabc061fb4e7,23.79,4.36,TRUE
4,map-4,EUR,supply_demand,89fd161c0e8d269,26.74,4.14,TRUE
4,map-4,EUR,supply_demand,89fd2c18ddf6813,23.12,3.4,TRUE
4,map-4,EUR,supply_demand,89fd35d6bf79f0d,25.79,1.61,TRUE
4,map-4,EUR,supply_demand,89fd504d0c16974,18.04,3.79,TRUE
4,map-4,EUR,supply_demand,89fdc886c6de673,15.55,3.94,TRUE
4,map-4,EUR,supply_demand,89fdd166fad904b,18.95,4.96,TRUE
4,map-4,EUR,supply_demand,89fdf9a198a7329,22.79,2.52,TRUE
4,map-4,EUR,supply_demand,89fe44daae86b69,24.48,5.43,TRUE
4,map-4,EUR,supply_demand,89fe5e313e8e5e5,15.68,2.19,TRUE
4,map-4,EUR,supply_demand,89fecf4752eeda8,13.69,3.24,TRUE
4,map-4,EUR,supply_demand,89feda10a4f520c,16.01,2.59,TRUE
4,map-4,EUR,supply_demand,89ffc1faf54540c,19.94,4.72,TRUE
5,map-5,EUR,supply_demand,8900624cc9fbccd,14.11,2.91,TRUE
5,map-5,EUR,supply_demand,8900791348005a3,17.74,3.99,TRUE
5,map-5,EUR,supply_demand,8900a035558cab6,26.95,3.85,TRUE
5,map-5,EUR,supply_demand,8901077c75fa647,19.46,4.87,TRUE
5,map-5,EUR,supply_demand,89010cb6f2cd642,24.09,4.92,TRUE
5,map-5,EUR,supply_demand,8901d929ec62a7c,13.29,2.59,TRUE
5,map-5,EUR,supply_demand,8902797c6cf82cb,20.84,3.99,TRUE
5,map-5,EUR,supply_demand,89028c14867b2cf,22.45,4.49,TRUE
5,map-5,EUR,supply_demand,8902cfdf68457b7,17.4,3.58,TRUE
5,map-5,EUR,supply_demand,8902dc7267ed791,28.99,3.99,TRUE
5,map-5,EUR,supply_demand,890335b99a71e45,26.77,3.55,TRUE
5,map-5,EUR,supply_demand,8903d3b659728c6,25.77,5.33,TRUE
5,map-5,EUR,supply_demand,8903eb0ecdd02ef,26.01,2.95,TRUE
5,map-5,EUR,supply_demand,89045601629c060,16.94,2.16,TRUE
5,map-5,EUR,supply_demand,8904690e32ea391,24.7,3.52,TRUE
5,map-5,EUR,supply_demand,89048fb3c5cae9c,23.71,4.92,TRUE
5,map-5,EUR,supply_demand,8904a968389c342,13.93,2.14,TRUE
5,map-5,EUR,supply_demand,8904b7192478664,23.61,3.52,TRUE
5,map-5,EUR,supply_demand,8904e4bdf0ce33a,22.38,4.52,TRUE
5,map-5,EUR,supply_demand,890550ff9115e68,22.21,4.03,TRUE
5,map-5,EUR,supply_demand,890561c89aeda63,19.71,1.35,TRUE
5,map-5,EUR,supply_demand,89067e324a771ce,17.52,3.13,TRUE
5,map-5,EUR,supply_demand,890682756fae0ff,17.01,2.34,TRUE
5,map-5,EUR,supply_demand,8906a10de0ed579,28.23,5.16,TRUE
5,map-5,EUR,supply_demand,8906c89e6c7d39b,16.36,1.51,TRUE
5,map-5,EUR,supply_demand,8906d976bdd79f2,25.95,2.46,TRUE
5,map-5,EUR,supply_demand,8906fc22aad7552,28.16,2.6,TRUE
5,map-5,EUR,supply_demand,89074f42486e2e5,18.64,1.89,TRUE
5,map-5,EUR,supply_demand,8907703384a1a35,16.1,3.88,TRUE
5,map-5,EUR,supply_demand,8907917421f9373,20.79,1.67,TRUE
5,map-5,EUR,supply_demand,8907c5214c366f5,15.59,2.12,TRUE
5,map-5,EUR,supply_demand,890803907be4901,13.34,1.73,TRUE
5,map-5,EUR,supply_demand,890814f2030b16e,17.23,3.2,TRUE
5,map-5,EUR,supply_demand,89082e29384f916,21.12,1.75,TRUE
5,map-5,EUR,supply_demand,890862e2acc77ed,25.97,5.47,TRUE
5,map-5,EUR,supply_demand,89086d3b1e5b291,31.51,2.54,TRUE
5,map-5,EUR,supply_demand,8908efeef9c5b3a,24.16,5.2,TRUE
5,map-5,EUR,supply_demand,890900adb364890,16.47,2.87,TRUE
5,map-5,EUR,supply_demand,890921d002e8fe7,15.19,3.84,TRUE
5,map-5,EUR,supply_demand,89098895a9b3d59,18.6,1.76,TRUE
5,map-5,EUR,supply_demand,89098e51b9e0677,12.94,1.88,TRUE
5,map-5,EUR,supply_demand,8909ba5e84776a6,26.79,5.43,TRUE
5,map-5,EUR,supply_demand,890a0b1c42a13b4,20.17,1.39,TRUE
5,map-5,EUR,supply_demand,890a29302f18eaa,20.51,1.53,TRUE
5,map-5,EUR,supply_demand,890a6eb574571dc,16.1,2.25,TRUE
5,map-5,EUR,supply_demand,890abb73af427cf,16.93,4.01,TRUE
5,map-5,EUR,supply_demand,890ac502993675e,14.07,2.08,TRUE
5,map-5,EUR,supply_demand,890aca7f9841955,18.52,1.56,TRUE
5,map-5,EUR,supply_demand,890b14e8db2aef2,26.65,4.01,TRUE
5,map-5,EUR,supply_demand,890b8900dbed512,29.33,4.7,TRUE
5,map-5,EUR,supply_demand,890bb5049b742b1,11.63,1.3,TRUE
5,map-5,EUR,supply_demand,890c1ef22f039ce,29.31,3.01,TRUE
5,map-5,EUR,supply_demand,890c3d956131641,24.57,3.17,TRUE
5,map-5,EUR,supply_demand,890ca59e50db03b,19.26,1.35,TRUE
5,map-5,EUR,supply_demand,890cf51d23c360e,19.78,1.52,TRUE
5,map-5,EUR,supply_demand,890db2417f5dcdc,18.84,4.16,TRUE
5,map-5,EUR,supply_demand,890dc5493858714,21.06,2.83,TRUE
5,map-5,EUR,supply_demand,890e1c3f6409983,8,3.65,TRUE
5,map-5,EUR,supply_demand,890e4fe7bea1576,22.29,2.35,TRUE
5,map-5,EUR,supply_demand,890e548dfb25377,16.31,5.32,TRUE
5,map-5,EUR,supply_demand,890e61d4fec7cf4,17.29,3.94,TRUE
5,map-5,EUR,supply_demand,890eb2e6a406b13,22.07,1.69,TRUE
5,map-5,EUR,supply_demand,890f02677b7f081,20.56,2.74,TRUE
5,map-5,EUR,supply_demand,890f0cbbe3d09ec,21.99,2.39,TRUE
5,map-5,EUR,supply_demand,890f0ce40b422f2,23.24,3.29,TRUE
5,map-5,EUR,supply_demand,890f32e3fed71cc,19.92,4.7,TRUE
5,map-5,EUR,supply_demand,890f706a392fb90,23,1.73,TRUE
5,map-5,EUR,supply_demand,890f9f5eb70d55e,13.22,3.62,TRUE
5,map-5,EUR,supply_demand,890fea777bef16d,24.16,4.01,TRUE
5,map-5,EUR,supply_demand,891080938b81cf9,8,3.91,TRUE
5,map-5,EUR,supply_demand,8910ea0bda39850,16.9,1.75,TRUE
5,map-5,EUR,supply_demand,8910eca07b3f828,22.29,4.62,TRUE
5,map-5,EUR,supply_demand,8911129ea70dd8f,17.71,1.43,TRUE
5,map-5,EUR,supply_demand,89113b35a2647ed,14.64,1.32,TRUE
5,map-5,EUR,supply_demand,8911e45f733e402,17.61,2.67,TRUE
5,map-5,EUR,supply_demand,891212e33ce835e,19.47,1.37,TRUE
5,map-5,EUR,supply_demand,891220cc1459dec,22,4.84,TRUE
5,map-5,EUR,supply_demand,891248ba3f25a59,20.85,5.42,TRUE
5,map-5,EUR,supply_demand,89128f47956bf5b,12.82,4.97,TRUE
5,map-5,EUR,supply_demand,8912adc29b104c4,14.46,2.1,TRUE
5,map-5,EUR,supply_demand,8912ca53fc26c17,28.23,4.56,TRUE
5,map-5,EUR,supply_demand,8912da8525ae48f,21.32,4.49,TRUE
5,map-5,EUR,supply_demand,891314dd48e5558,22.33,3.96,TRUE
5,map-5,EUR,supply_demand,891386ef18a14a2,19.26,4.84,TRUE
5,map-5,EUR,supply_demand,8913b9aae11b180,22.86,2.16,TRUE
5,map-5,EUR,supply_demand,8913f5e7ef67044,16.11,2.1,TRUE
5,map-5,EUR,supply_demand,89141199a9b62ba,17.38,1.82,TRUE
5,map-5,EUR,supply_demand,891411ecc3ac42e,17.54,3.75,TRUE
5,map-5,EUR,supply_demand,891440b33c05816,13.12,4.46,TRUE
5,map-5,EUR,supply_demand,89144af6bd4b936,26.6,3.38,TRUE
5,map-5,EUR,supply_demand,89149cbf043d15a,19.57,5.3,TRUE
5,map-5,EUR,supply_demand,8914ab4284fe76b,25.14,3.95,TRUE
5,map-5,EUR,supply_demand,8914aee8f469b9a,21.35,3.32,TRUE
5,map-5,EUR,supply_demand,8914bd0c0592272,21.87,2.56,TRUE
5,map-5,EUR,supply_demand,8914e877746f25c,14.58,1.54,TRUE
5,map-5,EUR,supply_demand,8914e9cc5d519d5,16.38,5,TRUE
5,map-5,EUR,supply_demand,891511431989ae4,16.22,2.08,TRUE
5,map-5,EUR,supply_demand,891533619e8bded,24.71,3.47,TRUE
5,map-5,EUR,supply_demand,8915847f9f9c708,20.41,1.82,TRUE
5,map-5,EUR,supply_demand,8915cec27b5cf27,13.75,4.08,TRUE
5,map-5,EUR,supply_demand,8915d517b76a5ba,20.19,3.84,TRUE
5,map-5,EUR,supply_demand,891604429ac10a2,17.88,4.18,TRUE
5,map-5,EUR,supply_demand,891644f3ccaed14,22,4.86,TRUE
5,map-5,EUR,supply_demand,891687313bfb1ef,15.1,3.14,TRUE
5,map-5,EUR,supply_demand,891694004760441,10.64,4.3,TRUE
5,map-5,EUR,supply_demand,8916d19293f42aa,14.69,4,TRUE
5,map-5,EUR,supply_demand,8916dffa8299737,18.48,4.44,TRUE
5,map-5,EUR,supply_demand,891701ba3371a8e,20.26,2.42,TRUE
5,map-5,EUR,supply_demand,89172466bceb79b,22.9,1.55,TRUE
5,map-5,EUR,supply_demand,89177d64cc9b78e,20.68,1.68,TRUE
5,map-5,EUR,supply_demand,89182fd080a3732,19.45,3.11,TRUE
5,map-5,EUR,supply_demand,89185e9447fdfa4,31.17,1.48,TRUE
5,map-5,EUR,supply_demand,8918d6096729b50,20.95,3.06,TRUE
5,map-5,EUR,supply_demand,8918e9f92637333,19.86,2.2,TRUE
5,map-5,EUR,supply_demand,891900a8fc67a29,26.72,1.66,TRUE
5,map-5,EUR,supply_demand,891932bdc6ad38b,23.46,1.77,TRUE
5,map-5,EUR,supply_demand,8919a35080aa410,35,4.16,TRUE
5,map-5,EUR,supply_demand,8919bd90a7d2e78,17.38,4.9,TRUE
5,map-5,EUR,supply_demand,891a20e2529454a,17.18,2.04,TRUE
5,map-5,EUR,supply_demand,891a21199b89ca9,19.91,3.64,TRUE
5,map-5,EUR,supply_demand,891a5d8d8dc0c4d,24.86,4.26,TRUE
5,map-5,EUR,supply_demand,891b6e5e3497fc3,18.9,5.34,TRUE
5,map-5,EUR,supply_demand,891b749a30f94d2,18.02,1.78,TRUE
5,map-5,EUR,supply_demand,891b971e02874fe,24.86,4.25,TRUE
5,map-5,EUR,supply_demand,891c116541edc11,16.47,3.35,TRUE
5,map-5,EUR,supply_demand,891c7c2eb6e2ba5,25.34,2.33,TRUE
5,map-5,EUR,supply_demand,891d4233c556f35,24.09,1.7,TRUE
5,map-5,EUR,supply_demand,891dbd0efa62f76,18.31,2.2,TRUE
5,map-5,EUR,supply_demand,891de9caaea71fe,20.44,2.71,TRUE
5,map-5,EUR,supply_demand,891e289a484f741,16.19,3.98,TRUE
5,map-5,EUR,supply_demand,891e4a8eeb51677,23.19,3.44,TRUE
